,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Total_Accept,Living_With,Children,Family_Size
1207,2,0.17227816966771864,0.010101010101010102,0.0008710801393728223,0.16901408450704225,0.03501945525291829,0.0,0.48275862068965514,0.10144927536231885,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.11538461538461542,0.025401069518716582,0,2,0,0.25
1208,4,0.4286824763319103,0.5454545454545455,0.03048780487804878,0.0,0.01556420233463035,0.0,0.0,0.14492753623188406,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.21052631578947367,1,0,0,0,0,0,0,0.7500000000000001,0.02941176470588236,1,2,2,0.75
1209,2,0.3807197883794321,0.5353535353535354,0.07578397212543554,0.04225352112676056,0.09727626459143969,0.06382978723404255,0.06896551724137931,0.18840579710144928,0.3333333333333333,0.2727272727272727,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.5961538461538461,0.08556149732620322,0,2,1,0.5
1210,2,0.44912520883608703,0.9696969696969697,0.2691637630662021,0.04225352112676056,0.0933852140077821,0.0851063829787234,0.10344827586206896,0.2898550724637681,0.3333333333333333,0.4545454545454546,0.1111111111111111,0.5384615384615385,0.3157894736842105,0,1,0,0,0,0,0,0.7500000000000001,0.23930481283422464,1,2,1,0.5
1215,2,0.448510302580286,0.26262626262626265,0.041811846689895474,0.1267605633802817,0.17509727626459143,0.06382978723404255,0.5172413793103449,0.2898550724637681,0.6666666666666666,0.18181818181818182,0.1111111111111111,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,1,0.40384615384615385,0.09024064171122996,1,1,2,0.5
1217,4,0.34953359940597745,0.494949494949495,0.11498257839721254,0.0,0.0622568093385214,0.0,0.0,0.057971014492753624,0.8333333333333333,0.2727272727272727,0.1111111111111111,0.3076923076923077,0.42105263157894735,0,0,0,0,0,0,0,0.6346153846153847,0.09826203208556152,0,2,2,0.75
1219,2,0.3582118990161501,0.5555555555555556,0.05400696864111498,0.0,0.08560311284046693,0.06382978723404255,0.034482758620689655,0.37681159420289856,0.3333333333333333,0.18181818181818182,0.2222222222222222,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,0,0.6346153846153847,0.07286096256684493,0,1,1,0.25
1220,1,0.06309170224614814,0.25252525252525254,0.0008710801393728223,0.6338028169014085,0.011673151750972763,0.0851063829787234,0.20689655172413793,0.6086956521739131,0.5,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.1923076923076923,0.06417112299465241,0,1,1,0.25
1221,2,0.26366716168553933,0.5050505050505051,0.0017421602787456446,0.08450704225352113,0.01556420233463035,0.06382978723404255,0.034482758620689655,0.13043478260869565,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.4423076923076923,0.013368983957219253,0,2,1,0.5
1223,2,0.42589799517356614,0.30303030303030304,0.04442508710801394,0.014084507042253521,0.027237354085603113,0.0425531914893617,0.034482758620689655,0.36231884057971014,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.3684210526315789,1,0,0,0,0,0,0,0.28846153846153844,0.05481283422459894,1,2,2,0.75
1224,4,0.3473176164841285,0.8181818181818182,0.05400696864111498,0.014084507042253521,0.0622568093385214,0.06382978723404255,0.06896551724137931,0.08695652173913043,0.6666666666666666,0.18181818181818182,0.1111111111111111,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.7307692307692307,0.05681818181818183,0,1,2,0.5
1225,4,0.8298914052348247,0.7474747474747475,0.8292682926829268,0.16901408450704225,0.7003891050583657,1.0,0.41379310344827586,0.17391304347826086,0.3333333333333333,0.4545454545454546,0.4444444444444444,0.6923076923076923,0.10526315789473684,0,0,0,0,0,0,0,0.7115384615384616,0.8088235294117649,0,2,1,0.5
1226,4,0.6703870428810099,0.7676767676767677,0.5383275261324042,0.2112676056338028,0.41245136186770426,0.425531914893617,0.24137931034482757,0.6521739130434783,0.16666666666666666,1.0,0.2222222222222222,0.6153846153846154,0.2631578947368421,0,1,0,0,0,0,0,0.7884615384615384,0.538770053475936,1,1,0,0.0
1227,2,0.22062372377946915,0.36363636363636365,0.009581881533101045,0.09859154929577466,0.04669260700389105,0.0425531914893617,0.06896551724137931,0.391304347826087,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.21052631578947367,1,0,0,0,0,0,1,0.1923076923076923,0.03743315508021391,2,2,1,0.5
1228,3,0.5943475032485614,0.6464646464646465,0.2770034843205575,0.04225352112676056,0.06614785992217899,0.0851063829787234,0.24137931034482757,0.8115942028985508,0.8333333333333333,0.36363636363636365,0.1111111111111111,0.6153846153846154,0.15789473684210525,0,0,0,0,0,0,0,0.40384615384615385,0.26737967914438504,0,2,1,0.5
1229,3,0.4054900686838687,0.6262626262626263,0.04878048780487805,0.0,0.054474708171206226,0.0,0.0,0.028985507246376812,0.5,0.2727272727272727,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.7884615384615384,0.0447860962566845,0,2,2,0.75
1230,2,0.4747424354928533,0.5353535353535354,0.09581881533101046,0.07042253521126761,0.22957198443579768,0.14893617021276595,0.034482758620689655,0.10144927536231885,0.8333333333333333,0.4545454545454546,0.0,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.4807692307692307,0.12299465240641715,0,1,2,0.5
1231,4,0.402531557453128,0.8686868686868687,0.02003484320557491,0.0,0.042801556420233464,0.0425531914893617,0.034482758620689655,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.1923076923076923,0.023395721925133693,0,2,1,0.5
1232,2,0.4464915537404865,0.15151515151515152,0.023519163763066203,0.07042253521126761,0.0311284046692607,0.1702127659574468,0.10344827586206896,0.17391304347826086,0.5,0.2727272727272727,0.0,0.3076923076923077,0.15789473684210525,0,0,0,0,0,0,0,0.34615384615384615,0.03877005347593583,0,1,1,0.25
1233,2,0.2891799702988677,0.6767676767676768,0.0156794425087108,0.04225352112676056,0.07392996108949416,0.06382978723404255,0.10344827586206896,0.08695652173913043,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.25,0.03141711229946525,0,2,1,0.5
1234,4,0.39322674958232795,0.4747474747474748,0.0156794425087108,0.0,0.03501945525291829,0.0,0.034482758620689655,0.15942028985507248,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.3846153846153846,0.02272727272727273,0,2,1,0.5
1236,3,0.6003689437534807,0.8181818181818182,0.08449477351916376,0.014084507042253521,0.07392996108949416,0.0425531914893617,0.0,0.15942028985507248,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.3076923076923077,0.10526315789473684,0,0,0,0,0,0,0,0.7692307692307693,0.08355614973262034,0,2,1,0.5
1238,2,0.2922428995730463,0.5656565656565657,0.004355400696864111,0.056338028169014086,0.05058365758754864,0.1702127659574468,0.0,0.057971014492753624,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.13461538461538458,0.019385026737967916,0,2,1,0.5
1239,2,0.472329218488955,0.48484848484848486,0.08275261324041812,0.15492957746478875,0.13618677042801558,0.0,0.13793103448275862,0.10144927536231885,0.6666666666666666,0.18181818181818182,0.1111111111111111,0.38461538461538464,0.2631578947368421,0,0,0,0,0,0,0,0.8461538461538461,0.09826203208556152,0,1,2,0.5
1240,1,0.25762251717096724,0.18181818181818182,0.0008710801393728223,0.08450704225352113,0.007782101167315175,0.06382978723404255,0.20689655172413793,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.23076923076923073,0.010695187165775402,0,1,1,0.25
1241,4,0.6446073881566735,0.7474747474747475,0.04006968641114982,0.014084507042253521,0.04669260700389105,0.06382978723404255,0.0,0.13043478260869565,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.15789473684210525,0,0,0,0,0,0,0,0.5576923076923078,0.04411764705882353,0,2,3,1.0
1244,4,0.2805480787080008,0.9090909090909092,0.13240418118466898,0.1267605633802817,0.4708171206225681,0.2553191489361702,0.41379310344827586,0.6521739130434783,0.6666666666666666,0.5454545454545454,0.2222222222222222,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.34615384615384615,0.23128342245989308,0,2,1,0.5
1246,1,0.04638481529608317,0.6363636363636365,0.008710801393728223,0.23943661971830987,0.07003891050583658,0.1702127659574468,0.896551724137931,0.5797101449275363,0.6666666666666666,0.2727272727272727,0.2222222222222222,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.07692307692307687,0.07620320855614975,0,1,1,0.25
1247,2,0.4294946166697607,0.8282828282828284,0.010452961672473868,0.0,0.019455252918287938,0.0,0.0,0.057971014492753624,0.16666666666666666,0.0,0.1111111111111111,0.15384615384615385,0.21052631578947367,0,0,0,0,0,0,0,0.5384615384615384,0.010695187165775402,0,2,2,0.75
1248,4,0.19636393168739566,0.6363636363636365,0.004355400696864111,0.0,0.01556420233463035,0.0,0.0,0.014492753623188406,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.4423076923076923,0.0033422459893048136,0,2,1,0.5
1249,2,0.7147299053276407,0.5555555555555556,0.6881533101045296,0.26760563380281693,0.5175097276264592,0.2553191489361702,0.0,0.2753623188405797,0.5,0.7272727272727273,0.3333333333333333,1.0,0.2631578947368421,0,1,0,0,0,0,0,0.40384615384615385,0.6470588235294119,1,2,1,0.5
1255,4,0.5993131613142751,0.7272727272727273,0.25522648083623695,0.0,0.33852140077821014,0.0851063829787234,0.3793103448275862,0.3333333333333333,0.6666666666666666,0.6363636363636364,0.2222222222222222,0.38461538461538464,0.3157894736842105,0,0,0,0,0,0,1,0.5000000000000001,0.2760695187165776,1,2,2,0.75
1258,2,0.41597828104696505,0.21212121212121213,0.013066202090592335,0.0,0.007782101167315175,0.0,0.0,0.08695652173913043,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.2631578947368421,1,0,0,0,0,0,0,0.3846153846153846,0.01203208556149733,1,2,2,0.75
1260,4,0.37541767217375177,0.37373737373737376,0.013066202090592335,0.0,0.0311284046692607,0.0851063829787234,0.06896551724137931,0.2898550724637681,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.21052631578947367,1,0,0,0,0,0,0,0.4423076923076923,0.02941176470588236,1,1,2,0.5
1263,2,0.32429923890848344,0.4040404040404041,0.024390243902439025,0.0,0.042801556420233464,0.0,0.0,0.13043478260869565,0.5,0.18181818181818182,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.6923076923076924,0.028743315508021394,0,2,2,0.75
1264,2,0.5062766846111009,0.020202020202020204,0.04006968641114982,0.0,0.04669260700389105,0.0,0.06896551724137931,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,1,0.8461538461538461,0.052139037433155094,1,1,2,0.5
1267,2,0.187418785966215,0.9494949494949496,0.02177700348432056,0.056338028169014086,0.03501945525291829,0.1276595744680851,0.27586206896551724,0.463768115942029,0.5,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.5000000000000001,0.05280748663101605,0,2,1,0.5
1268,4,0.4881775570818639,0.10101010101010102,0.12630662020905922,0.014084507042253521,0.12840466926070038,0.0425531914893617,0.034482758620689655,0.014492753623188406,0.16666666666666666,0.36363636363636365,0.1111111111111111,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.923076923076923,0.11898395721925135,0,2,1,0.5
1272,2,0.4096203824020792,0.21212121212121213,0.10888501742160278,0.23943661971830987,0.20233463035019456,0.06382978723404255,0.6551724137931034,0.43478260869565216,0.6666666666666666,0.4545454545454546,0.1111111111111111,0.3076923076923077,0.3684210526315789,1,0,0,0,0,0,1,0.46153846153846156,0.16109625668449198,2,1,1,0.25
1274,3,0.23489418971598297,0.9797979797979799,0.005226480836236934,0.08450704225352113,0.11284046692607004,0.2553191489361702,0.5172413793103449,0.11594202898550725,0.5,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.5384615384615384,0.04745989304812835,0,1,1,0.25
1275,2,0.7286175051048822,0.5656565656565657,0.9494773519163763,0.16901408450704225,0.3735408560311284,0.3404255319148936,0.41379310344827586,0.8695652173913043,0.6666666666666666,0.2727272727272727,0.4444444444444444,0.8461538461538463,0.3684210526315789,0,1,0,0,0,0,0,0.4807692307692307,0.8562834224598933,1,2,1,0.5
1276,3,0.39291349545201426,0.04040404040404041,0.002613240418118467,0.028169014084507043,0.042801556420233464,0.0425531914893617,0.06896551724137931,0.14492753623188406,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.2631578947368421,1,0,0,0,0,0,0,0.40384615384615385,0.01671122994652407,1,2,1,0.5
1279,2,0.4947906998329313,0.36363636363636365,0.22125435540069685,0.08450704225352113,0.27626459143968873,0.0851063829787234,0.0,0.391304347826087,0.8333333333333333,0.4545454545454546,0.1111111111111111,0.5384615384615385,0.21052631578947367,0,0,0,0,0,0,0,0.40384615384615385,0.23863636363636367,0,2,1,0.5
1282,4,0.39598802673101924,0.494949494949495,0.01132404181184669,0.056338028169014086,0.07782101167315175,0.0,0.0,0.014492753623188406,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,0,0.7500000000000001,0.022058823529411766,0,2,2,0.75
1283,3,0.42074670503062944,0.18181818181818182,0.09843205574912892,0.8591549295774648,0.7937743190661479,0.7234042553191489,0.896551724137931,0.6811594202898551,0.3333333333333333,0.6363636363636364,0.1111111111111111,0.5384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.8653846153846153,0.32085561497326204,0,2,0,0.25
1285,2,0.35367551512901435,0.43434343434343436,0.013937282229965157,0.028169014084507043,0.07003891050583658,0.0425531914893617,0.034482758620689655,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.5000000000000001,0.026069518716577547,0,1,1,0.25
1286,4,0.6217398366437721,0.8282828282828284,0.4024390243902439,0.0,0.0933852140077821,0.1276595744680851,0.0,0.057971014492753624,0.3333333333333333,0.8181818181818182,0.2222222222222222,0.38461538461538464,0.3157894736842105,0,1,0,0,0,0,1,0.46153846153846156,0.32820855614973266,2,2,1,0.5
1287,0,0.5027032671245593,0.8484848484848485,0.01916376306620209,0.028169014084507043,0.038910505836575876,0.1276595744680851,0.13793103448275862,0.4927536231884058,0.3333333333333333,0.09090909090909091,0.2222222222222222,0.15384615384615385,0.15789473684210525,0,0,0,0,0,0,0,0.5192307692307693,0.04879679144385028,0,2,2,0.75
1290,2,0.1422057731576017,0.12121212121212122,0.0008710801393728223,0.028169014084507043,0.019455252918287938,0.1276595744680851,0.0,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,0,0.7692307692307693,0.008021390374331552,0,2,0,0.25
1291,2,0.22394189715982932,0.7575757575757577,0.012195121951219513,0.014084507042253521,0.027237354085603113,0.0425531914893617,0.034482758620689655,0.014492753623188406,0.16666666666666666,0.18181818181818182,0.0,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.4807692307692307,0.014037433155080218,0,1,1,0.25
1292,0,0.4588360868758123,0.10101010101010102,0.02613240418118467,0.07042253521126761,0.0933852140077821,0.1276595744680851,0.10344827586206896,0.11594202898550725,0.3333333333333333,0.18181818181818182,0.0,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.4423076923076923,0.04745989304812835,0,2,1,0.5
1293,4,0.45822118062001127,0.9191919191919192,0.003484320557491289,0.0,0.019455252918287938,0.0,0.034482758620689655,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,0,0.3653846153846154,0.006684491978609628,0,1,2,0.5
1294,4,0.526916651197327,0.21212121212121213,0.04529616724738676,0.0,0.03501945525291829,0.0,0.0,0.014492753623188406,0.3333333333333333,0.09090909090909091,0.0,0.3076923076923077,0.15789473684210525,0,0,0,0,0,0,0,0.6346153846153847,0.03810160427807487,0,1,2,0.5
1295,3,0.655872934843141,0.2828282828282829,0.05400696864111498,0.014084507042253521,0.22178988326848248,0.40425531914893614,0.3793103448275862,0.6956521739130435,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.38461538461538464,0.05263157894736842,0,0,0,0,0,0,0,0.8076923076923078,0.1290106951871658,0,2,1,0.5
1296,4,0.3543368294041211,0.9797979797979799,0.017421602787456445,0.028169014084507043,0.054474708171206226,0.06382978723404255,0.0,0.14492753623188406,0.16666666666666666,0.18181818181818182,0.0,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.34615384615384615,0.02941176470588236,0,2,1,0.5
1299,2,0.04638481529608317,0.05050505050505051,0.005226480836236934,0.07042253521126761,0.01556420233463035,0.2765957446808511,0.13793103448275862,0.36231884057971014,0.6666666666666666,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.34615384615384615,0.03475935828877006,0,1,2,0.5
1302,0,0.22793298682012259,0.8383838383838385,0.003484320557491289,0.08450704225352113,0.0311284046692607,0.1276595744680851,0.10344827586206896,0.14492753623188406,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.21153846153846156,0.021390374331550804,0,2,0,0.25
1303,2,0.4729557267495825,0.48484848484848486,0.15940766550522648,0.07042253521126761,0.2529182879377432,0.06382978723404255,0.1724137931034483,0.7101449275362319,0.8333333333333333,0.4545454545454546,0.2222222222222222,0.3076923076923077,0.42105263157894735,0,0,0,0,0,0,0,0.5000000000000001,0.20387700534759362,0,1,2,0.5
1305,2,0.6658622609987007,0.6161616161616162,0.5278745644599303,0.09859154929577466,0.603112840466926,0.2127659574468085,0.0,0.782608695652174,0.8333333333333333,0.9090909090909092,0.3333333333333333,0.6153846153846154,0.3157894736842105,0,0,0,0,0,0,0,0.576923076923077,0.5528074866310162,0,2,1,0.5
1306,2,0.5417904213848154,0.7070707070707072,0.23170731707317074,0.08450704225352113,0.19844357976653698,0.1702127659574468,0.20689655172413793,0.927536231884058,1.0,0.6363636363636364,0.1111111111111111,0.38461538461538464,0.3684210526315789,0,0,0,0,0,0,0,0.3846153846153846,0.2647058823529412,0,2,2,0.75
1307,4,0.8997238722851311,0.43434343434343436,0.9947735191637631,0.4084507042253521,0.9688715953307393,0.8085106382978723,1.0,0.2028985507246377,0.16666666666666666,0.4545454545454546,0.5555555555555556,0.9230769230769231,0.05263157894736842,0,1,1,0,0,0,0,0.5961538461538461,1.0,2,2,0,0.25
1308,2,0.715460831631706,0.23232323232323235,0.9355400696864111,0.0,0.26848249027237353,0.0,0.0,0.6666666666666666,0.16666666666666666,0.9090909090909092,0.4444444444444444,1.0,0.2631578947368421,1,0,1,1,1,0,1,0.2692307692307693,0.7914438502673798,5,2,0,0.25
1312,3,0.48311908297753864,0.7474747474747475,0.1759581881533101,0.07042253521126761,0.28793774319066145,0.23404255319148937,0.1724137931034483,0.2028985507246377,0.5,0.5454545454545454,0.1111111111111111,0.38461538461538464,0.3157894736842105,0,0,0,0,0,0,0,0.5961538461538461,0.20454545454545459,0,2,1,0.5
1315,4,0.2753851865602377,0.393939393939394,0.032229965156794424,0.0,0.06614785992217899,0.0,0.0,0.043478260869565216,0.5,0.2727272727272727,0.0,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,0,0.6538461538461539,0.03475935828877006,0,1,2,0.5
1317,0,0.4941525895674774,0.6262626262626263,0.010452961672473868,0.028169014084507043,0.07782101167315175,0.06382978723404255,0.06896551724137931,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.4423076923076923,0.026069518716577547,0,2,2,0.75
1318,2,0.4271742157044739,0.595959595959596,0.03832752613240418,0.056338028169014086,0.08171206225680934,0.1276595744680851,0.0,0.391304347826087,0.3333333333333333,0.2727272727272727,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.46153846153846156,0.06483957219251338,0,2,2,0.75
1319,2,0.39137042881009854,0.686868686868687,0.017421602787456445,0.028169014084507043,0.03501945525291829,0.0851063829787234,0.20689655172413793,0.2898550724637681,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.15789473684210525,0,0,0,0,0,0,0,0.23076923076923073,0.03743315508021391,0,2,1,0.5
1324,1,0.17276545387042885,0.020202020202020204,0.006097560975609756,0.14084507042253522,0.05058365758754864,0.3404255319148936,0.0,0.057971014492753624,0.3333333333333333,0.2727272727272727,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.42307692307692313,0.030080213903743318,0,2,1,0.5
1326,2,0.24606692036383893,0.8686868686868687,0.008710801393728223,0.09859154929577466,0.09727626459143969,0.1276595744680851,0.10344827586206896,0.10144927536231885,0.16666666666666666,0.2727272727272727,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.2692307692307693,0.03542780748663102,0,2,0,0.25
1327,4,0.4872958047150549,0.5454545454545455,0.08449477351916376,0.056338028169014086,0.17120622568093385,0.1276595744680851,0.034482758620689655,0.2608695652173913,0.16666666666666666,0.2727272727272727,0.1111111111111111,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.40384615384615385,0.11029411764705885,0,2,1,0.5
1330,2,0.2754547985891963,0.8484848484848485,0.005226480836236934,0.07042253521126761,0.06614785992217899,0.06382978723404255,0.8275862068965517,0.6666666666666666,0.3333333333333333,0.18181818181818182,0.2222222222222222,0.15384615384615385,0.3157894736842105,0,0,0,0,0,0,0,0.326923076923077,0.06417112299465241,0,2,1,0.5
1337,3,0.3756033042509747,0.13131313131313133,0.05749128919860627,0.028169014084507043,0.1556420233463035,0.0851063829787234,0.10344827586206896,0.2028985507246377,0.16666666666666666,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.25,0.08288770053475937,0,2,0,0.25
1338,2,0.42401847039168383,0.23232323232323235,0.01132404181184669,0.08450704225352113,0.027237354085603113,0.0,0.10344827586206896,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.8461538461538461,0.018048128342245992,0,1,1,0.25
1339,2,0.419505290514201,0.36363636363636365,0.1210801393728223,0.18309859154929578,0.30350194552529186,0.425531914893617,0.4482758620689655,0.5217391304347826,0.5,0.6363636363636364,0.1111111111111111,0.23076923076923078,0.42105263157894735,0,0,0,0,0,0,1,0.2692307692307693,0.19652406417112303,1,1,1,0.25
1340,2,0.5409434750324857,0.888888888888889,0.23867595818815332,0.0,0.08171206225680934,0.0851063829787234,0.20689655172413793,0.21739130434782608,0.16666666666666666,0.4545454545454546,0.1111111111111111,0.46153846153846156,0.2631578947368421,0,1,0,0,0,0,0,0.6538461538461539,0.21056149732620325,1,2,1,0.5
1343,2,0.17898412845739747,0.15151515151515152,0.027874564459930314,0.0,0.0311284046692607,0.48936170212765956,0.13793103448275862,0.2608695652173913,0.16666666666666666,0.09090909090909091,0.0,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.11538461538461542,0.05347593582887702,0,2,0,0.25
1344,1,0.24207583070354566,0.5858585858585859,0.0017421602787456446,0.056338028169014086,0.007782101167315175,0.0,0.3793103448275862,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.2692307692307693,0.012700534759358291,0,1,1,0.25
1345,2,0.3451248375719325,0.11111111111111112,0.005226480836236934,0.14084507042253522,0.08171206225680934,0.40425531914893614,0.48275862068965514,0.6086956521739131,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.40384615384615385,0.071524064171123,0,1,1,0.25
1346,0,0.27131288286615934,0.27272727272727276,0.005226480836236934,0.09859154929577466,0.01556420233463035,0.06382978723404255,0.13793103448275862,0.08695652173913043,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.7115384615384616,0.01671122994652407,0,2,1,0.5
1352,2,0.1708395210692408,0.21212121212121213,0.0008710801393728223,0.028169014084507043,0.027237354085603113,0.0851063829787234,0.10344827586206896,0.15942028985507248,0.16666666666666666,0.0,0.1111111111111111,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.17307692307692302,0.015374331550802142,0,2,1,0.5
1353,2,0.7615207907926492,0.23232323232323235,0.07491289198606271,0.16901408450704225,0.2918287937743191,0.7021276595744681,0.5172413793103449,0.08695652173913043,0.16666666666666666,0.36363636363636365,0.1111111111111111,0.38461538461538464,0.15789473684210525,0,0,0,0,0,0,0,0.5961538461538461,0.1483957219251337,0,2,1,0.5
1356,2,0.40182383515871556,0.696969696969697,0.006968641114982578,0.2112676056338028,0.10505836575875487,0.0,0.6896551724137931,0.4782608695652174,0.3333333333333333,0.2727272727272727,0.1111111111111111,0.15384615384615385,0.3684210526315789,1,0,0,0,0,0,0,0.34615384615384615,0.06550802139037434,1,2,1,0.5
1359,3,0.3459021718953036,0.3434343434343435,0.06881533101045297,0.014084507042253521,0.12062256809338522,0.0851063829787234,0.13793103448275862,0.17391304347826086,0.5,0.18181818181818182,0.1111111111111111,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.4807692307692307,0.08422459893048129,0,1,2,0.5
1361,1,0.15957397438277338,0.10101010101010102,0.005226480836236934,0.056338028169014086,0.054474708171206226,0.1702127659574468,0.27586206896551724,0.31884057971014496,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.3684210526315789,1,0,0,0,0,0,0,0.07692307692307687,0.03810160427807487,1,2,1,0.5
1364,0,0.6508608687581215,0.14141414141414144,0.6019163763066202,0.09859154929577466,0.26848249027237353,0.0,0.24137931034482757,0.3333333333333333,0.6666666666666666,0.18181818181818182,0.2222222222222222,0.5384615384615385,0.3684210526315789,0,1,0,0,0,0,0,0.3653846153846154,0.5294117647058825,1,1,1,0.25
1366,2,0.5049540560608874,0.5252525252525253,0.22125435540069685,0.09859154929577466,0.42023346303501946,0.425531914893617,0.0,0.37681159420289856,0.5,0.5454545454545454,0.3333333333333333,0.38461538461538464,0.2631578947368421,0,0,0,0,0,0,0,0.3846153846153846,0.2740641711229947,0,1,1,0.25
1367,2,0.39990950436235395,0.9797979797979799,0.004355400696864111,0.056338028169014086,0.038910505836575876,0.0425531914893617,0.06896551724137931,0.10144927536231885,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.4423076923076923,0.01671122994652407,0,2,1,0.5
1368,3,0.438938648598478,0.24242424242424243,0.0975609756097561,0.26760563380281693,0.08171206225680934,0.3404255319148936,0.48275862068965514,0.07246376811594203,0.5,0.36363636363636365,0.1111111111111111,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.5384615384615384,0.1216577540106952,0,1,1,0.25
